name,base_total,generation,img,type1,type2,is_starter,is_legendary,is_pseudo_legendary,is_fossil,against_normal,against_fighting,against_flying,against_poison,against_ground,against_rock,against_bug,against_ghost,against_steel,against_fire,against_water,against_grass,against_electric,against_psychic,against_ice,against_dragon,against_dark,against_fairy
lickitung,385,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/lickitung.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
koffing,340,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/koffing.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
weezing,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/weezing.png,poison,,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5
rhyhorn,345,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhyhorn.png,ground,rock,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
rhydon,485,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/rhydon.png,ground,rock,0,0,0,0,0.5,2.0,0.5,0.25,2.0,0.5,1.0,1.0,2.0,0.5,4.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0
chansey,450,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/chansey.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
tangela,435,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/tangela.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
kangaskhan,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kangaskhan.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
horsea,295,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/horsea.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
seadra,440,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/seadra.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
goldeen,320,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/goldeen.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
seaking,450,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/seaking.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
staryu,340,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/staryu.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
starmie,520,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/starmie.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
mr. mime,460,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mr-mime.png,psychic,fairy,0,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0
scyther,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/scyther.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
jynx,455,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/jynx.png,ice,psychic,0,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0
electabuzz,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/electabuzz.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
magmar,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/magmar.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
pinsir,500,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/pinsir.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
tauros,490,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/tauros.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
magikarp,200,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/magikarp.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
gyarados,540,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/gyarados.png,water,flying,0,0,0,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,0.5,0.5,0.5,1.0,4.0,1.0,1.0,1.0,1.0,1.0
lapras,535,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/lapras.png,water,ice,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0
ditto,288,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/ditto.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eevee,325,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/eevee.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
vaporeon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/vaporeon.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
jolteon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/jolteon.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
flareon,525,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/flareon.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
porygon,395,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/porygon.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
omanyte,355,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/omanyte.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
omastar,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/omastar.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
kabuto,355,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kabuto.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
kabutops,495,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/kabutops.png,rock,water,0,0,0,1,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,1.0,0.25,1.0,4.0,2.0,1.0,0.5,1.0,1.0,1.0
aerodactyl,515,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/aerodactyl.png,rock,flying,0,0,0,1,0.5,1.0,0.5,0.5,0.0,2.0,0.5,1.0,2.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0
snorlax,540,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/snorlax.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
articuno,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/articuno.png,ice,flying,0,1,0,0,1.0,1.0,1.0,1.0,0.0,4.0,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0
zapdos,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/zapdos.png,electric,flying,0,1,0,0,1.0,0.5,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0
moltres,580,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/moltres.png,fire,flying,0,1,0,0,1.0,0.5,1.0,1.0,0.0,4.0,0.25,1.0,0.5,0.5,2.0,0.25,2.0,1.0,1.0,1.0,1.0,0.5
dratini,300,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dratini.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
dragonair,420,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonair.png,dragon,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0
dragonite,600,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/dragonite.png,dragon,flying,0,0,1,0,1.0,0.5,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,0.5,0.25,1.0,1.0,4.0,2.0,1.0,2.0
mewtwo,680,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mewtwo.png,psychic,,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
mew,600,1,https://img.pokemondb.net/sprites/scarlet-violet/icon/mew.png,psychic,,0,1,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
chikorita,318,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/chikorita.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
bayleef,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/bayleef.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
meganium,525,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/meganium.png,grass,,1,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
cyndaquil,309,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/cyndaquil.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
quilava,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/quilava.png,fire,,0,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
typhlosion,534,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/typhlosion.png,fire,,1,0,0,0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5
totodile,314,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/totodile.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
croconaw,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/croconaw.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
feraligatr,530,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/feraligatr.png,water,,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
sentret,215,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sentret.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
furret,415,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/furret.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
hoothoot,262,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/hoothoot.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
noctowl,452,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/noctowl.png,normal,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0
ledyba,265,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ledyba.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
ledian,390,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ledian.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
spinarak,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/spinarak.png,bug,poison,0,0,0,0,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
ariados,400,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ariados.png,bug,poison,0,0,0,0,1.0,0.25,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,0.5
crobat,535,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/crobat.png,poison,flying,0,0,0,0,1.0,0.25,1.0,0.5,0.0,2.0,0.25,1.0,1.0,1.0,1.0,0.25,2.0,2.0,2.0,1.0,1.0,0.5
chinchou,330,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/chinchou.png,water,electric,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0
lanturn,460,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/lanturn.png,water,electric,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0
pichu,205,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/pichu.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
cleffa,218,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/cleffa.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
igglybuff,210,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/igglybuff.png,normal,fairy,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
togepi,245,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/togepi.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
togetic,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/togetic.png,fairy,flying,0,0,0,0,1.0,0.25,1.0,2.0,0.0,2.0,0.25,1.0,2.0,1.0,1.0,0.5,2.0,1.0,2.0,0.0,0.5,1.0
natu,320,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/natu.png,psychic,flying,0,0,0,0,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
xatu,470,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/xatu.png,psychic,flying,0,0,0,0,1.0,0.25,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.5,2.0,1.0,2.0,1.0
mareep,280,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/mareep.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
flaaffy,365,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/flaaffy.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
ampharos,510,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/ampharos.png,electric,,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0
bellossom,490,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/bellossom.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
marill,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/marill.png,water,fairy,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0
azumarill,420,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/azumarill.png,water,fairy,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,2.0,2.0,1.0,0.5,0.0,0.5,1.0
sudowoodo,410,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sudowoodo.png,rock,,0,0,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
politoed,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/politoed.png,water,,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,1.0,1.0,1.0
hoppip,250,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/hoppip.png,grass,flying,0,0,0,0,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
skiploom,340,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/skiploom.png,grass,flying,0,0,0,0,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
jumpluff,460,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/jumpluff.png,grass,flying,0,0,0,0,1.0,0.5,2.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5,0.25,1.0,1.0,4.0,1.0,1.0,1.0
aipom,360,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/aipom.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sunkern,180,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sunkern.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
sunflora,425,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sunflora.png,grass,,0,0,0,0,1.0,1.0,2.0,2.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0,2.0,1.0,1.0,1.0
yanma,390,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/yanma.png,bug,flying,0,0,0,0,1.0,0.25,2.0,1.0,0.0,4.0,0.5,1.0,1.0,2.0,1.0,0.25,2.0,1.0,2.0,1.0,1.0,1.0
wooper,210,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/wooper.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
quagsire,430,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/quagsire.png,water,ground,0,0,0,0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0
espeon,525,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/espeon.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
umbreon,525,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/umbreon.png,dark,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0
murkrow,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/murkrow.png,dark,flying,0,0,0,0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,0.0,2.0,1.0,0.5,2.0
slowking,490,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/slowking.png,water,psychic,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,0.5,2.0,2.0,0.5,0.5,1.0,2.0,1.0
misdreavus,435,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/misdreavus.png,ghost,,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
unown,336,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/unown.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
wobbuffet,405,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/wobbuffet.png,psychic,,0,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
girafarig,455,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/girafarig.png,normal,psychic,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0
pineco,290,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/pineco.png,bug,,0,0,0,0,1.0,0.5,2.0,1.0,0.5,2.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
forretress,465,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/forretress.png,bug,steel,0,0,0,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
dunsparce,415,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/dunsparce.png,normal,,0,0,0,0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gligar,430,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/gligar.png,ground,flying,0,0,0,0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,1.0
steelix,510,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/steelix.png,steel,ground,0,0,0,0,0.5,2.0,0.5,0.0,2.0,0.25,0.5,1.0,0.5,2.0,2.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5
snubbull,300,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/snubbull.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
granbull,450,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/granbull.png,fairy,,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0
qwilfish,440,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/qwilfish.png,water,poison,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,2.0,2.0,0.5,1.0,1.0,0.5
scizor,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/scizor.png,bug,steel,0,0,0,0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,0.5,0.5,0.5,1.0,0.5
shuckle,505,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/shuckle.png,bug,rock,0,0,0,0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
heracross,500,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/heracross.png,bug,fighting,0,0,0,0,1.0,0.5,4.0,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,2.0
sneasel,430,2,https://img.pokemondb.net/sprites/scarlet-violet/icon/sneasel.png,dark,ice,0,0,0,0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,2.0
